source_row,fold,role
9000,1,validation
9190,1,validation
9240,1,validation
9487,1,validation
9575,1,validation
9682,1,validation
9691,1,validation
9895,1,validation
9970,1,validation
10351,1,validation
10409,1,validation
10430,1,validation
10463,1,validation
10890,1,validation
11181,1,validation
11192,1,validation
11316,1,validation
11972,1,validation
12340,1,validation
12683,1,validation
13142,1,validation
13176,1,validation
13771,1,validation
14081,1,validation
14572,1,validation
14725,1,validation
15181,1,validation
15202,1,validation
15205,1,validation
15402,1,validation
15901,1,validation
16011,1,validation
16251,1,validation
16273,1,validation
16742,1,validation
16948,1,validation
17418,1,validation
17856,1,validation
17947,1,validation
18083,1,validation
18091,1,validation
18122,1,validation
18248,1,validation
18700,1,validation
18857,1,validation
18947,1,validation
19159,1,validation
19673,1,validation
20061,1,validation
20588,1,validation
24,1,validation
65,1,validation
156,1,validation
233,1,validation
369,1,validation
490,1,validation
656,1,validation
787,1,validation
834,1,validation
1435,1,validation
1578,1,validation
1730,1,validation
2435,1,validation
2842,1,validation
2851,1,validation
3101,1,validation
3265,1,validation
3318,1,validation
3464,1,validation
3713,1,validation
4399,1,validation
4536,1,validation
4801,1,validation
5247,1,validation
5528,1,validation
5680,1,validation
5821,1,validation
6041,1,validation
6042,1,validation
6517,1,validation
7294,1,validation
7335,1,validation
7393,1,validation
7477,1,validation
7520,1,validation
7801,1,validation
8218,1,validation
8376,1,validation
9183,1,validation
9216,1,validation
9256,1,validation
9540,1,validation
9984,1,validation
10110,1,validation
10312,1,validation
10317,1,validation
10814,1,validation
11579,1,validation
11762,1,validation
11890,1,validation
12191,1,validation
12337,1,validation
12753,1,validation
12985,1,validation
13061,1,validation
13396,1,validation
13838,1,validation
14076,1,validation
14143,1,validation
14795,1,validation
15270,1,validation
15334,1,validation
15405,1,validation
15744,1,validation
16115,1,validation
16369,1,validation
16565,1,validation
16668,1,validation
16744,1,validation
16859,1,validation
16939,1,validation
17215,1,validation
18635,1,validation
18784,1,validation
19313,1,validation
19626,1,validation
19688,1,validation
19702,1,validation
19799,1,validation
19822,1,validation
19841,1,validation
19842,1,validation
19922,1,validation
19983,1,validation
20266,1,validation
20660,1,validation
115,1,validation
185,1,validation
232,1,validation
525,1,validation
544,1,validation
1722,1,validation
2459,1,validation
2980,1,validation
2986,1,validation
3207,1,validation
3571,1,validation
3755,1,validation
3789,1,validation
3976,1,validation
4369,1,validation
4800,1,validation
5221,1,validation
5462,1,validation
5673,1,validation
6119,1,validation
6526,1,validation
6542,1,validation
6881,1,validation
7206,1,validation
7469,1,validation
7654,1,validation
7844,1,validation
8245,1,validation
8839,1,validation
8888,1,validation
9032,1,validation
9333,1,validation
9750,1,validation
10118,1,validation
10251,1,validation
10795,1,validation
11205,1,validation
11259,1,validation
11638,1,validation
11648,1,validation
11752,1,validation
11859,1,validation
11971,1,validation
11996,1,validation
12159,1,validation
12247,1,validation
13141,1,validation
13360,1,validation
13460,1,validation
14228,1,validation
14396,1,validation
14938,1,validation
15036,1,validation
15154,1,validation
15375,1,validation
16193,1,validation
16679,1,validation
17015,1,validation
17578,1,validation
17673,1,validation
17823,1,validation
17936,1,validation
18136,1,validation
18196,1,validation
18459,1,validation
18752,1,validation
18843,1,validation
19015,1,validation
19026,1,validation
19048,1,validation
19150,1,validation
19459,1,validation
20148,1,validation
20297,1,validation
20644,1,validation
20741,1,validation
21052,1,validation
21072,1,validation
21147,1,validation
21198,1,validation
21229,1,validation
319,1,validation
2101,1,validation
4461,1,validation
14178,1,validation
15415,1,validation
16608,1,validation
20986,1,validation
208,1,validation
13401,1,validation
14965,1,validation
15647,1,validation
113,1,validation
258,1,validation
274,1,validation
651,1,validation
664,1,validation
665,1,validation
910,1,validation
1264,1,validation
1539,1,validation
1615,1,validation
1989,1,validation
2146,1,validation
2188,1,validation
2283,1,validation
3109,1,validation
3384,1,validation
3695,1,validation
4391,1,validation
4449,1,validation
4830,1,validation
4933,1,validation
5252,1,validation
7360,1,validation
8502,1,validation
8790,1,validation
8812,1,validation
8906,1,validation
9199,1,validation
9676,1,validation
10212,1,validation
10359,1,validation
10458,1,validation
10465,1,validation
10656,1,validation
10917,1,validation
11222,1,validation
11426,1,validation
11520,1,validation
11709,1,validation
11717,1,validation
11728,1,validation
11896,1,validation
12640,1,validation
12672,1,validation
12686,1,validation
13180,1,validation
13325,1,validation
13326,1,validation
13800,1,validation
13830,1,validation
14602,1,validation
14800,1,validation
15351,1,validation
16491,1,validation
16551,1,validation
16774,1,validation
16937,1,validation
16945,1,validation
17105,1,validation
17356,1,validation
17443,1,validation
17638,1,validation
17760,1,validation
17909,1,validation
18131,1,validation
18323,1,validation
18955,1,validation
18958,1,validation
19008,1,validation
19121,1,validation
19189,1,validation
19875,1,validation
19911,1,validation
19925,1,validation
20210,1,validation
20957,1,validation
21168,1,validation
21305,1,validation
21525,1,validation
846,1,validation
877,1,validation
1214,1,validation
1553,1,validation
1885,1,validation
2328,1,validation
2882,1,validation
3218,1,validation
3493,1,validation
4178,1,validation
4348,1,validation
5105,1,validation
5231,1,validation
5317,1,validation
5871,1,validation
5943,1,validation
6476,1,validation
6772,1,validation
7202,1,validation
7221,1,validation
7436,1,validation
7740,1,validation
7932,1,validation
8289,1,validation
8343,1,validation
8443,1,validation
8630,1,validation
9283,1,validation
9539,1,validation
9810,1,validation
9811,1,validation
10059,1,validation
10284,1,validation
10340,1,validation
10996,1,validation
11753,1,validation
12079,1,validation
12209,1,validation
13677,1,validation
13799,1,validation
14032,1,validation
14116,1,validation
14162,1,validation
14475,1,validation
14758,1,validation
14892,1,validation
15188,1,validation
15259,1,validation
15321,1,validation
16061,1,validation
16200,1,validation
16674,1,validation
16904,1,validation
16951,1,validation
17326,1,validation
17715,1,validation
18676,1,validation
18744,1,validation
18901,1,validation
19041,1,validation
19302,1,validation
19714,1,validation
19993,1,validation
20117,1,validation
20650,1,validation
20848,1,validation
20944,1,validation
21068,1,validation
21262,1,validation
21364,1,validation
457,1,validation
608,1,validation
1196,1,validation
1337,1,validation
2560,1,validation
2898,1,validation
3016,1,validation
3259,1,validation
3603,1,validation
3924,1,validation
4260,1,validation
4339,1,validation
4975,1,validation
5040,1,validation
5123,1,validation
5265,1,validation
5822,1,validation
6124,1,validation
6375,1,validation
6394,1,validation
6868,1,validation
6893,1,validation
6942,1,validation
7167,1,validation
7184,1,validation
7692,1,validation
8044,1,validation
9836,1,validation
11113,1,validation
11416,1,validation
11921,1,validation
11999,1,validation
12494,1,validation
12748,1,validation
12884,1,validation
12933,1,validation
15503,1,validation
15777,1,validation
17085,1,validation
17276,1,validation
17379,1,validation
17979,1,validation
18600,1,validation
18988,1,validation
19815,1,validation
20071,1,validation
20771,1,validation
8799,1,validation
20367,1,validation
12917,1,validation
18939,1,validation
20301,1,validation
18794,1,validation
27,1,validation
31,1,validation
194,1,validation
466,1,validation
1772,1,validation
1838,1,validation
2122,1,validation
2368,1,validation
2806,1,validation
2837,1,validation
2861,1,validation
2895,1,validation
3337,1,validation
3691,1,validation
3917,1,validation
4087,1,validation
4140,1,validation
4210,1,validation
4223,1,validation
4317,1,validation
4440,1,validation
4742,1,validation
4865,1,validation
4904,1,validation
5279,1,validation
5609,1,validation
5883,1,validation
5998,1,validation
6107,1,validation
6182,1,validation
6367,1,validation
6766,1,validation
6792,1,validation
7280,1,validation
7312,1,validation
7561,1,validation
7893,1,validation
8268,1,validation
8644,1,validation
9156,1,validation
9314,1,validation
10168,1,validation
10554,1,validation
10558,1,validation
10574,1,validation
10619,1,validation
10666,1,validation
10737,1,validation
11604,1,validation
12143,1,validation
12190,1,validation
12391,1,validation
12454,1,validation
12509,1,validation
12615,1,validation
12965,1,validation
13103,1,validation
13219,1,validation
13233,1,validation
13258,1,validation
13607,1,validation
13741,1,validation
13947,1,validation
13950,1,validation
14481,1,validation
14865,1,validation
15692,1,validation
15718,1,validation
15881,1,validation
15998,1,validation
16282,1,validation
16352,1,validation
16999,1,validation
17003,1,validation
17205,1,validation
17297,1,validation
17314,1,validation
17496,1,validation
17622,1,validation
18005,1,validation
18076,1,validation
18602,1,validation
18760,1,validation
19457,1,validation
19809,1,validation
19975,1,validation
20296,1,validation
20476,1,validation
20613,1,validation
20803,1,validation
20887,1,validation
20932,1,validation
21011,1,validation
21031,1,validation
21467,1,validation
80,1,validation
260,1,validation
445,1,validation
784,1,validation
963,1,validation
1617,1,validation
1866,1,validation
1875,1,validation
1917,1,validation
2432,1,validation
2582,1,validation
2602,1,validation
3129,1,validation
3271,1,validation
3324,1,validation
3598,1,validation
3795,1,validation
4097,1,validation
4444,1,validation
4548,1,validation
4688,1,validation
4816,1,validation
4835,1,validation
4936,1,validation
5200,1,validation
5661,1,validation
5809,1,validation
5810,1,validation
5927,1,validation
6064,1,validation
6165,1,validation
6452,1,validation
6585,1,validation
6611,1,validation
6696,1,validation
6703,1,validation
7321,1,validation
7794,1,validation
7916,1,validation
8031,1,validation
8206,1,validation
8515,1,validation
8652,1,validation
8710,1,validation
8902,1,validation
9042,1,validation
9378,1,validation
10034,1,validation
10559,1,validation
10647,1,validation
11013,1,validation
11147,1,validation
11196,1,validation
11406,1,validation
11663,1,validation
12292,1,validation
12378,1,validation
12723,1,validation
12742,1,validation
12990,1,validation
13642,1,validation
14150,1,validation
14213,1,validation
14284,1,validation
14799,1,validation
14987,1,validation
15134,1,validation
15219,1,validation
15239,1,validation
15427,1,validation
15583,1,validation
15859,1,validation
16215,1,validation
16986,1,validation
17019,1,validation
17243,1,validation
17431,1,validation
17691,1,validation
